"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
4.230980460E-1	2.592499924E1	3.262279892E1	3.797859955E1	5.638019704E1
4.330975580E-1	2.648620033E1	3.256179810E1	3.639260101E1	5.555367595E1
4.430978020E-1	2.620559883E1	3.230559921E1	3.768579865E1	5.613024648E1
4.530982900E-1	2.670579910E1	3.331819916E1	3.714899826E1	5.659814637E1
4.630982900E-1	2.349720001E1	3.168339920E1	3.595339966E1	5.337230687E1
4.730851070E-1	2.538819885E1	3.215919876E1	3.674639893E1	5.503701064E1
4.830851070E-1	2.693759918E1	3.354999924E1	3.705139923E1	5.678065589E1
4.930982900E-1	2.454640007E1	3.201279831E1	3.506279755E1	5.344852462E1
5.030975580E-1	2.608359909E1	3.275699997E1	3.668539810E1	5.567040167E1
5.130980460E-1	2.642519951E1	3.284239960E1	3.631940079E1	5.564183007E1
5.230985340E-1	2.537599945E1	3.240319824E1	3.614859772E1	5.477800399E1
5.330978020E-1	2.542479897E1	3.191519928E1	3.767359924E1	5.553647835E1
5.430975580E-1	2.519299889E1	3.225679779E1	3.700259781E1	5.517590453E1
5.530982900E-1	2.593719864E1	3.275699997E1	3.707579803E1	5.586030899E1
5.630985340E-1	2.619339943E1	3.198839951E1	3.807619858E1	5.620630547E1
5.730916980E-1	2.437559891E1	3.234220123E1	3.213479996E1	5.169945039E1
5.830978020E-1	2.153299904E1	3.134179878E1	2.676679993E1	4.650204272E1
5.930982900E-1	2.119140053E1	3.082939911E1	2.669359970E1	4.595732336E1
6.030975580E-1	2.635199928E1	3.323279953E1	3.707579803E1	5.633348587E1
6.130978020E-1	2.564439964E1	3.263499832E1	3.692939758E1	5.555590657E1
6.230980460E-1	2.469279861E1	3.230559921E1	3.622179794E1	5.445552947E1
6.330855950E-1	2.596159935E1	3.289120102E1	3.651459885E1	5.558013741E1
6.430853510E-1	2.619339943E1	3.273260117E1	3.758819962E1	5.630621727E1
6.530985340E-1	2.577859879E1	3.200059891E1	3.752719879E1	5.564948459E1
6.630855950E-1	2.675459862E1	3.290340042E1	3.790539932E1	5.687936009E1
6.730975580E-1	2.596159935E1	3.275699997E1	3.751499939E1	5.616405316E1
6.830978020E-1	2.490019989E1	3.243980026E1	3.818600082E1	5.595115061E1
6.930978020E-1	2.586400032E1	3.303759766E1	3.678300095E1	5.579801547E1
7.030858390E-1	2.612019920E1	3.301319885E1	3.728319931E1	5.623320243E1
7.130975580E-1	2.363139915E1	3.154920006E1	3.644139862E1	5.368212537E1
7.230980460E-1	2.447319984E1	3.190299988E1	3.614859772E1	5.406903022E1
7.330980460E-1	2.637639999E1	3.292779922E1	3.834460068E1	5.701107646E1
7.430978020E-1	2.386319923E1	3.145159912E1	3.695380020E1	5.407623059E1
7.530978020E-1	2.437559891E1	3.204940033E1	3.662440109E1	5.443051202E1
7.630980460E-1	2.629100037E1	3.302539825E1	3.731979752E1	5.634412939E1
7.730848630E-1	2.635199928E1	3.224459839E1	3.784439850E1	5.627024515E1
7.830978020E-1	2.490019989E1	3.239099884E1	3.646579742E1	5.476268020E1
7.930975580E-1	2.483919907E1	3.200059891E1	3.664879990E1	5.462745349E1
8.030978020E-1	2.541259956E1	3.234220123E1	3.768579865E1	5.578563988E1
8.130978020E-1	2.459519958E1	3.245199966E1	3.659999847E1	5.475048870E1
8.230975580E-1	2.424139977E1	3.218359756E1	3.624620056E1	5.419609276E1
8.330978020E-1	2.166720009E1	3.036579895E1	3.631940079E1	5.206388556E1
8.430853510E-1	2.418039894E1	3.196399879E1	3.638039780E1	5.412875627E1
8.530978020E-1	2.479039955E1	3.246419907E1	3.729539871E1	5.531215866E1
8.630853510E-1	2.448539925E1	3.184199905E1	3.702700043E1	5.463008732E1
8.730848630E-1	2.385099983E1	3.213479996E1	3.680739975E1	5.437186991E1
8.830985340E-1	2.482699966E1	3.235440063E1	3.700259781E1	5.506704457E1
8.930982900E-1	2.372900009E1	3.159799957E1	3.645359802E1	5.376210404E1
9.030982900E-1	2.370459938E1	3.187859917E1	3.735639954E1	5.453121769E1
9.130978020E-1	2.458300018E1	3.230559921E1	3.727099991E1	5.510991810E1
9.230985340E-1	2.515639877E1	3.250080109E1	3.596559906E1	5.461383329E1
9.330982900E-1	2.647399902E1	3.253739929E1	3.834460068E1	5.683188698E1
9.430858390E-1	2.635199928E1	3.280579758E1	3.673419952E1	5.585740448E1
9.530982900E-1	2.494899940E1	3.178100014E1	3.705139923E1	5.482053197E1
9.630980460E-1	2.280179977E1	3.126859856E1	3.651459885E1	5.320679710E1
9.730980460E-1	2.418039894E1	3.222019958E1	3.633160019E1	5.424774766E1
9.830882810E-1	2.374119949E1	3.159799957E1	3.689279938E1	5.406622584E1
9.930980460E-1	2.371679878E1	3.163459969E1	3.774679947E1	5.466310741E1
1.003098046E0	2.486359978E1	3.292779922E1	3.688059998E1	5.534091805E1
1.013097802E0	2.307019997E1	3.181760025E1	3.624620056E1	5.346382765E1
1.023098290E0	2.426580048E1	3.212260056E1	3.734420013E1	5.491156365E1
1.033098046E0	2.357040024E1	3.147599983E1	3.579479980E1	5.317490034E1
1.043097802E0	2.452199936E1	3.191519928E1	3.734420013E1	5.490444136E1
1.053098290E0	2.354599953E1	3.158580017E1	3.619739914E1	5.350073430E1
1.063098534E0	2.457079887E1	3.235440063E1	3.866180038E1	5.608267296E1
1.073085351E0	2.343619919E1	3.145159912E1	3.847879791E1	5.494612278E1
1.083098046E0	2.321660042E1	3.150039864E1	3.667319870E1	5.363030069E1
1.093085351E0	2.098399925E1	3.063419914E1	3.695380020E1	5.238669422E1
1.103098290E0	2.389979935E1	3.159799957E1	3.672200012E1	5.401980451E1
1.113098046E0	2.429019928E1	3.201279831E1	3.683179855E1	5.451068172E1
1.123098046E0	2.330200005E1	3.203720093E1	3.625839996E1	5.370323098E1
1.133098534E0	2.608359909E1	3.217139816E1	3.962559891E1	5.731963965E1
1.143098046E0	2.755979919E1	3.424539948E1	4.201679993E1	6.080872793E1
1.153097802E0	2.588839912E1	3.301319885E1	3.949139786E1	5.761641270E1
1.163098046E0	2.470499992E1	3.171999931E1	3.938159943E1	5.627970994E1
1.173098046E0	2.509539986E1	3.280579758E1	3.956459808E1	5.719577668E1
1.183097558E0	2.558339882E1	3.283020020E1	3.956459808E1	5.742551490E1
1.193098046E0	2.446100044E1	3.224459839E1	3.888140106E1	5.612323954E1
1.203098290E0	2.647399902E1	3.293999863E1	4.052840042E1	5.855311584E1
1.213098046E0	2.442440033E1	3.273260117E1	3.778339767E1	5.563775382E1
1.223097558E0	2.536380005E1	3.235440063E1	4.027219772E1	5.754980020E1
1.233098046E0	2.548579979E1	3.203720093E1	3.994279861E1	5.719558895E1
1.243085351E0	2.644960022E1	3.289120102E1	3.858860016E1	5.718822010E1
1.253098046E0	2.747439957E1	3.312300110E1	3.986959839E1	5.866481662E1
1.263097802E0	2.676679993E1	3.251300049E1	3.950360107E1	5.774159053E1
1.273085839E0	2.740119934E1	3.340359879E1	3.957679749E1	5.859137340E1
1.283097558E0	2.590060043E1	3.270819855E1	4.054059982E1	5.817394253E1
1.293097558E0	2.387539864E1	3.197620010E1	2.906040001E1	4.936617143E1
1.303098046E0	2.546139908E1	3.290340042E1	3.995499802E1	5.768291314E1
1.313085351E0	2.535159874E1	3.217139816E1	3.944260025E1	5.686317906E1
1.323097802E0	2.564439964E1	3.229339981E1	3.960120010E1	5.717301771E1
1.333097802E0	2.450979996E1	3.245199966E1	3.840559769E1	5.593614672E1
1.343098046E0	2.586400032E1	3.269599915E1	3.967440033E1	5.755026424E1
1.353097802E0	2.641300011E1	3.303759766E1	4.005260086E1	5.825238424E1
1.363098046E0	2.615679932E1	3.324499893E1	4.016239929E1	5.833032163E1
1.373086083E0	2.513199997E1	3.220800018E1	3.980859756E1	5.704118809E1
1.383086083E0	2.638859940E1	3.283020020E1	4.128479767E1	5.897978248E1
1.393098046E0	2.504660034E1	3.284239960E1	3.996719742E1	5.747462283E1
1.403097802E0	2.601039886E1	3.269599915E1	3.927180099E1	5.733972064E1
1.413098046E0	2.507099915E1	3.217139816E1	4.045520020E1	5.744716773E1
1.423098534E0	2.535159874E1	3.248859787E1	3.883259964E1	5.662316968E1
1.433098290E0	2.593719864E1	3.297660065E1	3.897900009E1	5.726741579E1
1.443098046E0	2.561999893E1	3.203720093E1	3.943040085E1	5.689923637E1
1.453085595E0	2.605920029E1	3.289120102E1	4.065039825E1	5.842403531E1
1.463098534E0	2.394859886E1	3.222019958E1	3.853979874E1	5.565063104E1
1.473098046E0	2.604699898E1	3.252519989E1	3.964999771E1	5.751918899E1
1.483097802E0	2.620559883E1	3.328160095E1	3.908879852E1	5.763967854E1
1.493098534E0	2.504660034E1	3.230559921E1	3.890579987E1	5.643266069E1
1.503098046E0	2.571759987E1	3.312300110E1	4.029660034E1	5.815792417E1
1.513098046E0	2.536380005E1	3.274480057E1	3.877159882E1	5.673430348E1
1.523085595E0	2.559560013E1	3.222019958E1	3.917419815E1	5.681455630E1
1.533098534E0	2.586400032E1	3.242760086E1	3.627059937E1	5.510038283E1
1.543097802E0	2.546139908E1	3.264719772E1	4.012580109E1	5.765589541E1
1.553098046E0	2.510759926E1	3.231779861E1	4.021120071E1	5.737396893E1
1.563098290E0	2.720599937E1	3.293999863E1	4.071139908E1	5.901379437E1
1.573097802E0	2.744999886E1	3.241539764E1	4.121159744E1	5.918324261E1
1.583097802E0	2.543700027E1	3.264719772E1	3.957679749E1	5.726432922E1
1.593098046E0	2.732799911E1	3.286679840E1	4.043079758E1	5.883617395E1
1.603098290E0	2.521739960E1	3.198839951E1	3.977199936E1	5.692966607E1
1.613098046E0	2.597379875E1	3.323279953E1	3.968659973E1	5.791444884E1
1.623097802E0	2.527840042E1	3.196399879E1	3.968659973E1	5.688339780E1
1.633098290E0	2.418039894E1	3.225679779E1	3.783219910E1	5.528533246E1
1.643099999E0	2.704739952E1	3.317179871E1	4.061380005E1	5.900348129E1
1.653093896E0	2.583959961E1	3.219580078E1	3.956459808E1	5.718052044E1
1.663098046E0	2.664480019E1	3.351340103E1	3.979639816E1	5.845379998E1
1.673085839E0	2.568099976E1	3.304980087E1	4.008919907E1	5.795642301E1
1.683098046E0	2.569319916E1	3.230559921E1	4.079679871E1	5.803594583E1
1.693098046E0	2.481480026E1	3.243980026E1	4.000379944E1	5.717008766E1
1.703085595E0	2.599819946E1	3.306200027E1	3.973539734E1	5.786107534E1
1.713098046E0	2.448539925E1	3.157359886E1	3.924739838E1	5.600701028E1
1.723098046E0	2.474160004E1	3.211040115E1	3.908879852E1	5.631304293E1
1.733097802E0	2.551019859E1	3.261059952E1	3.971099854E1	5.736884902E1
1.743086327E0	2.521739960E1	3.248859787E1	3.955239868E1	5.705977984E1
1.753098046E0	2.586400032E1	3.263499832E1	4.033319855E1	5.797203234E1
1.763097558E0	2.570539856E1	3.254959869E1	4.084560013E1	5.821174229E1
1.773098046E0	2.582740021E1	3.237879944E1	3.962559891E1	5.732040948E1
1.783098046E0	2.668140030E1	3.315959930E1	3.977199936E1	5.825176462E1
1.793085351E0	2.609580040E1	3.309859848E1	3.985739899E1	5.800965673E1
1.803098290E0	2.548579979E1	3.235440063E1	3.933279800E1	5.695087559E1
1.813086083E0	2.579080009E1	3.241539764E1	4.036980057E1	5.784154365E1
1.823098046E0	2.586400032E1	3.276919937E1	3.911320114E1	5.720672551E1
1.833098290E0	2.415600014E1	3.193959999E1	3.811280060E1	5.528323398E1
1.843096825E0	2.612019920E1	3.267160034E1	4.028440094E1	5.807349855E1
1.853098046E0	2.648620033E1	3.307419968E1	3.963779831E1	5.802220736E1
1.863097802E0	2.555900002E1	3.268379974E1	4.002819824E1	5.765197223E1
1.873098046E0	2.555900002E1	3.204940033E1	4.168740082E1	5.846593821E1
1.883085595E0	2.430239868E1	3.256179810E1	3.833239746E1	5.585919774E1
1.893097558E0	2.734020042E1	3.286679840E1	4.065039825E1	5.899294767E1
1.903098046E0	2.732799911E1	3.292779922E1	3.977199936E1	5.841978629E1
1.913098046E0	2.773060036E1	3.384280014E1	3.988179779E1	5.920201950E1
1.923098046E0	2.494899940E1	3.195179939E1	3.961339951E1	5.667972721E1
1.933097802E0	2.718159866E1	3.311079788E1	4.066259766E1	5.906446555E1
1.943097802E0	2.675459862E1	3.269599915E1	3.956459808E1	5.788086323E1
1.953085351E0	2.854800034E1	3.330599976E1	4.063819885E1	5.979750119E1
1.963098534E0	2.694979858E1	3.302539825E1	3.964999771E1	5.821589896E1
1.973097802E0	2.613239861E1	3.274480057E1	3.983300018E1	5.780823579E1
1.983098046E0	2.680340004E1	3.331819916E1	4.150439835E1	5.959144008E1
1.993098290E0	2.432679939E1	3.274480057E1	3.916199875E1	5.654800862E1
2.003097802E0	2.591279984E1	3.239099884E1	4.147999954E1	5.866208625E1
2.013097802E0	2.572979927E1	3.232999802E1	3.939379883E1	5.708872681E1
2.023098046E0	2.627879906E1	3.306200027E1	3.872279739E1	5.729857049E1
2.033098534E0	2.577859879E1	3.258620071E1	4.032099915E1	5.789801037E1
2.043085107E0	2.576639938E1	3.258620071E1	4.010139847E1	5.773984736E1
2.053097558E0	2.622999954E1	3.257399750E1	4.151659775E1	5.892967060E1
2.063098290E0	2.602260017E1	3.250080109E1	4.116279984E1	5.854787683E1
2.073097802E0	2.609580040E1	3.259840012E1	4.007699966E1	5.787756379E1
2.083097802E0	2.608359909E1	3.246419907E1	4.118719864E1	5.857186777E1
2.093097802E0	2.633979988E1	3.344020081E1	4.091880035E1	5.904557824E1
2.103085351E0	2.644960022E1	3.280579758E1	4.119939804E1	5.893379426E1
2.113098046E0	2.509539986E1	3.224459839E1	4.066259766E1	5.764494832E1
2.123097558E0	2.666919899E1	3.340359879E1	3.950360107E1	5.820293020E1
2.133085839E0	2.431459999E1	3.248859787E1	3.911320114E1	5.636090194E1
2.143089745E0	2.652279854E1	3.253739929E1	3.944260025E1	5.760086726E1
2.153097558E0	2.625440025E1	3.322060013E1	4.084560013E1	5.883251529E1
2.163098046E0	2.609580040E1	3.241539764E1	3.968659973E1	5.750456505E1
2.173085595E0	2.519299889E1	3.217139816E1	3.961339951E1	5.691140020E1
2.183098046E0	2.587619972E1	3.237879944E1	4.061380005E1	5.802969171E1
2.193098046E0	2.602260017E1	3.224459839E1	4.143119812E1	5.859551197E1
2.203097802E0	2.638859940E1	3.229339981E1	4.011359787E1	5.786469203E1
2.213097802E0	2.788920021E1	3.385499954E1	3.980859756E1	5.923422087E1
2.223098046E0	2.771839905E1	3.370859909E1	4.055279922E1	5.957439738E1
2.233097802E0	2.779159927E1	3.301319885E1	3.856419754E1	5.787436065E1
2.243085351E0	2.620559883E1	3.270819855E1	4.007699966E1	5.798901245E1
2.253097802E0	2.452199936E1	3.231779861E1	3.963779831E1	5.671793027E1
2.263098046E0	2.637639999E1	3.290340042E1	4.051620102E1	5.848000326E1
2.273097802E0	2.657159996E1	3.354999924E1	3.977199936E1	5.842486034E1
2.283098046E0	2.635199928E1	3.257399750E1	4.079679871E1	5.847967137E1
2.293098046E0	2.546139908E1	3.232999802E1	4.073579788E1	5.790437672E1
2.303098046E0	2.681559944E1	3.302539825E1	4.038199997E1	5.865542792E1
2.313085595E0	2.621780014E1	3.235440063E1	3.951580048E1	5.740800268E1
2.323098046E0	2.655939865E1	3.304980087E1	3.966220093E1	5.805842899E1
2.333097802E0	2.418039894E1	3.212260056E1	3.905220032E1	5.605022310E1
2.343097802E0	2.607139969E1	3.296440125E1	4.030879974E1	5.823374424E1
2.353097802E0	2.633979988E1	3.275699997E1	4.074800110E1	5.854234107E1
2.363097802E0	2.586400032E1	3.230559921E1	4.083340073E1	5.813746527E1
2.373097802E0	2.580299950E1	3.215919876E1	4.074800110E1	5.796903002E1
2.383085351E0	2.363139915E1	3.159799957E1	3.816159821E1	5.489247836E1
2.393097802E0	2.625440025E1	3.311079788E1	3.967440033E1	5.796271656E1
2.403098046E0	2.668140030E1	3.326939774E1	4.072359848E1	5.896746069E1
2.413097802E0	2.421699905E1	3.202499771E1	3.886919785E1	5.588271703E1
2.423098534E0	2.569319916E1	3.262279892E1	4.018679810E1	5.778724975E1
2.433097802E0	2.525399971E1	3.176879883E1	3.863739777E1	5.603453923E1
2.443097558E0	2.579080009E1	3.212260056E1	3.902779770E1	5.674676933E1
2.453097558E0	2.699860001E1	3.298880005E1	3.924739838E1	5.794431474E1
2.463098046E0	2.592499924E1	3.265940094E1	3.958900070E1	5.749809590E1
2.473097802E0	2.555900002E1	3.207379913E1	3.962559891E1	5.702788056E1
2.483097802E0	2.586400032E1	3.237879944E1	4.028440094E1	5.779417034E1
2.493098290E0	2.658379936E1	3.304980087E1	4.019899750E1	5.843754894E1
2.503098046E0	2.452199936E1	3.196399879E1	3.895459747E1	5.604004225E1
2.513097802E0	2.531499863E1	3.241539764E1	3.862519836E1	5.642262940E1
2.523097802E0	2.651059914E1	3.364759827E1	3.940599823E1	5.820485746E1
2.533097802E0	2.560779953E1	3.256179810E1	3.672200012E1	5.535824586E1
2.543097802E0	2.625440025E1	3.319619751E1	3.717340088E1	5.633065590E1
2.553097558E0	2.097179985E1	3.108559990E1	3.490419769E1	5.122922922E1
2.563097558E0	2.370459938E1	3.181760025E1	3.802740097E1	5.495771959E1
2.573085107E0	2.358259964E1	3.195179939E1	3.763700104E1	5.471380390E1
2.583097558E0	2.324099922E1	3.175659943E1	3.717340088E1	5.413397625E1
2.593097802E0	2.309459877E1	3.218359756E1	3.768579865E1	5.467507535E1
2.603085595E0	2.383880043E1	3.250080109E1	3.725880051E1	5.488905804E1
2.613098046E0	2.377779961E1	3.214699936E1	3.872279739E1	5.566209087E1
2.623097802E0	2.361919975E1	3.215919876E1	3.684399796E1	5.430985958E1
2.633097802E0	2.368019867E1	3.269599915E1	3.577040100E1	5.393794357E1
2.643097558E0	2.354599953E1	3.212260056E1	3.738079834E1	5.462233650E1
2.653098290E0	2.287500000E1	3.209819794E1	3.711240005E1	5.413769642E1
2.663097558E0	2.267980003E1	3.265940094E1	3.530680084E1	5.317499398E1
2.673085595E0	2.381439972E1	3.198839951E1	3.703919983E1	5.442688362E1
2.683097802E0	2.264319992E1	3.106119919E1	3.824699783E1	5.422495220E1
2.693098046E0	2.383880043E1	3.231779861E1	3.686840057E1	5.451612123E1
2.703098046E0	2.410719872E1	3.279359818E1	3.747840118E1	5.532818149E1
2.713097802E0	1.771439934E1	3.075619888E1	2.551019859E1	4.370942628E1
2.723097802E0	2.415600014E1	3.187859917E1	3.867399979E1	5.563663979E1
2.733097802E0	2.311899948E1	3.182979965E1	3.733200073E1	5.423377694E1
2.743085595E0	2.404619980E1	3.185419846E1	3.627059937E1	5.393019620E1
2.753097802E0	2.443659973E1	3.206159973E1	3.794199753E1	5.535963114E1
2.763098046E0	2.472939873E1	3.261059952E1	3.832019806E1	5.606631735E1
2.773092431E0	2.508320045E1	3.193959999E1	3.877159882E1	5.614750099E1
2.783098046E0	2.353380013E1	3.224459839E1	3.799079895E1	5.510766443E1
2.793097802E0	2.355819893E1	3.181760025E1	3.832019806E1	5.509796731E1
2.803097802E0	2.455859947E1	3.196399879E1	3.972319794E1	5.659288366E1
2.813085107E0	2.488799858E1	3.204940033E1	3.913759995E1	5.637666418E1
2.823098046E0	2.481480026E1	3.240319824E1	3.839339828E1	5.603387012E1
2.833097802E0	2.457079887E1	3.248859787E1	3.744179916E1	5.532740255E1
2.843098046E0	2.541259956E1	3.286679840E1	4.102859879E1	5.838983278E1
2.853098046E0	2.729139900E1	3.353779984E1	3.973539734E1	5.872398385E1
2.863084863E0	2.819419861E1	3.329380035E1	4.001599884E1	5.920025456E1
2.873094140E0	2.677899933E1	3.326939774E1	3.923519897E1	5.799455551E1
2.883098046E0	2.803559875E1	3.353779984E1	3.991839981E1	5.919676899E1
2.893098046E0	2.732799911E1	3.279359818E1	4.088219833E1	5.910663040E1
2.903098046E0	2.803559875E1	3.303759766E1	4.046739960E1	5.928817830E1
2.913097802E0	2.610799980E1	3.256179810E1	3.878379822E1	5.697439208E1
2.923098534E0	2.705959892E1	3.270819855E1	3.921080017E1	5.778870994E1
2.933097802E0	2.714499855E1	3.469680023E1	3.608760071E1	5.694764102E1
2.943097802E0	2.324099922E1	3.196399879E1	2.965819931E1	4.941103166E1
2.953098046E0	2.660820007E1	3.333039856E1	3.852759933E1	5.747423501E1
2.963098290E0	2.587619972E1	3.265940094E1	3.838119888E1	5.665095418E1
2.973098290E0	2.627879906E1	3.274480057E1	3.944260025E1	5.760656177E1
2.983098290E0	2.712059975E1	3.298880005E1	3.829579926E1	5.736162567E1
2.993085595E0	2.283839989E1	3.139060020E1	3.833239746E1	5.455579699E1
3.003098534E0	2.466839981E1	3.296440125E1	3.790539932E1	5.596428322E1
3.013084863E0	2.480259895E1	3.251300049E1	3.912540054E1	5.659559244E1
3.023084863E0	2.342399979E1	3.169559860E1	3.808839798E1	5.480894815E1
3.033098290E0	2.349720001E1	3.247639847E1	3.706359863E1	5.459436976E1
3.043098290E0	2.426580048E1	3.212260056E1	3.723439789E1	5.483694854E1
3.053098290E0	2.498559952E1	3.222019958E1	3.803960037E1	5.576228691E1
3.063098046E0	2.542479897E1	3.289120102E1	3.908879852E1	5.706299744E1
3.073085595E0	2.337520027E1	3.204940033E1	3.767359924E1	5.470707568E1
3.083098534E0	2.392420006E1	3.196399879E1	3.794199753E1	5.507866868E1
3.093098290E0	2.553459930E1	3.274480057E1	3.893019867E1	5.691922429E1
3.103085595E0	2.618120003E1	3.246419907E1	3.969879913E1	5.757928541E1
3.113102197E0	2.504660034E1	3.191519928E1	4.028440094E1	5.717294022E1
3.123098046E0	2.497340012E1	3.258620071E1	3.871059799E1	5.642731242E1
3.133098046E0	2.492459869E1	3.273260117E1	3.996719742E1	5.735883252E1
3.143098534E0	2.459519958E1	3.211040115E1	3.936940002E1	5.644423233E1
3.153098290E0	2.358259964E1	3.263499832E1	3.780780029E1	5.523234455E1
3.163098290E0	2.339959908E1	3.193959999E1	3.738079834E1	5.445184450E1
3.173086083E0	2.349720001E1	3.265940094E1	3.746619797E1	5.497700309E1
3.183098046E0	2.441219902E1	3.273260117E1	3.745399857E1	5.540921086E1
3.193098290E0	2.386319923E1	3.143939972E1	3.912540054E1	5.557593994E1
3.203098290E0	2.643739891E1	3.225679779E1	3.969879913E1	5.757978567E1
3.213099023E0	2.721819878E1	3.296440125E1	3.886919785E1	5.777799439E1
3.223098046E0	2.729139900E1	3.261059952E1	3.972319794E1	5.819109996E1
3.233098290E0	2.746220016E1	3.336700058E1	3.927180099E1	5.839352292E1
3.243085351E0	2.823079872E1	3.379399872E1	4.056499863E1	5.987095673E1
3.253098290E0	2.709619904E1	3.246419907E1	4.013800049E1	5.830254974E1
3.263098534E0	2.705959892E1	3.300099945E1	4.055279922E1	5.887119316E1
3.273098046E0	2.798679924E1	3.339139938E1	4.016239929E1	5.925592630E1
3.283098290E0	2.555900002E1	3.189079857E1	3.901559830E1	5.650223381E1
3.293098290E0	2.743779945E1	3.290340042E1	4.066259766E1	5.906702503E1
3.303098534E0	2.818199921E1	3.396479797E1	3.985739899E1	5.946801522E1
3.313097558E0	2.748659897E1	3.248859787E1	4.141899872E1	5.938480925E1
3.323098534E0	2.616899872E1	3.281800079E1	4.015019989E1	5.808507744E1
3.333098046E0	2.638859940E1	3.311079788E1	3.906439972E1	5.760824976E1
3.343098534E0	2.587619972E1	3.269599915E1	3.989400101E1	5.770734259E1
3.353098290E0	2.632759857E1	3.270819855E1	3.913759995E1	5.739965530E1
3.363098290E0	2.518079948E1	3.323279953E1	3.807619858E1	5.646493182E1
3.373098290E0	2.504660034E1	3.223239899E1	3.934499741E1	5.669469600E1
3.383098290E0	2.654719925E1	3.279359818E1	3.960120010E1	5.786561085E1
3.393098534E0	2.593719864E1	3.215919876E1	4.002819824E1	5.752572462E1
3.403085595E0	2.563220024E1	3.222019958E1	4.004039764E1	5.743156270E1
3.413097558E0	2.471719933E1	3.171999931E1	3.971099854E1	5.651603050E1
3.423085595E0	2.553459930E1	3.243980026E1	3.985739899E1	5.738439384E1
3.433098046E0	2.660820007E1	3.369639969E1	3.952799988E1	5.836014426E1
3.443098290E0	2.280179977E1	3.170779991E1	3.674639893E1	5.362466300E1
3.453098290E0	2.504660034E1	3.304980087E1	3.830799866E1	5.645462149E1
3.463085595E0	2.579080009E1	3.229339981E1	3.941819763E1	5.711237471E1
3.473098046E0	2.581519890E1	3.286679840E1	3.896680069E1	5.714072530E1
3.483098046E0	2.454640007E1	3.203720093E1	3.883259964E1	5.600784583E1
3.493098534E0	2.564439964E1	3.247639847E1	4.010139847E1	5.762355291E1
3.503092919E0	2.525399971E1	3.181760025E1	4.015019989E1	5.711534591E1
3.513098290E0	2.552239990E1	3.242760086E1	3.954019928E1	5.715216141E1
3.523097802E0	2.734020042E1	3.344020081E1	3.977199936E1	5.871580300E1
3.533086083E0	2.599819946E1	3.296440125E1	3.672200012E1	5.577690757E1
3.543088769E0	2.486359978E1	3.158580017E1	4.052840042E1	5.708250701E1
3.553098779E0	2.447319984E1	3.192739868E1	4.002819824E1	5.674991587E1
3.563084618E0	2.475379944E1	3.236660004E1	3.902779770E1	5.642265837E1
3.573088769E0	2.276519966E1	3.098799896E1	3.786880112E1	5.396810626E1
3.583085107E0	2.348499870E1	3.202499771E1	3.857640076E1	5.536501005E1
3.593084863E0	2.387539864E1	3.165899849E1	3.561180115E1	5.329659676E1
3.603084863E0	2.433899879E1	3.222019958E1	3.603879929E1	5.412322217E1
3.613085839E0	2.339959908E1	3.114659882E1	3.625839996E1	5.321957744E1
3.623097802E0	2.322879982E1	3.093919945E1	3.778339767E1	5.407768804E1
3.633098290E0	2.413159943E1	3.207379913E1	3.634379959E1	5.414734020E1
3.643098534E0	2.377779961E1	3.156139946E1	3.616080093E1	5.356406645E1
3.653098046E0	2.226499939E1	3.137839890E1	3.441619873E1	5.162178658E1
3.663098290E0	2.260659981E1	3.119540024E1	3.627059937E1	5.291283142E1
3.673085107E0	2.094739914E1	3.103679848E1	2.691320038E1	4.611286962E1
3.683098290E0	1.989819908E1	3.041459846E1	2.635199928E1	4.489336246E1
3.693098290E0	2.002019882E1	3.041459846E1	3.124419975E1	4.797974759E1
3.703097802E0	2.252120018E1	3.147599983E1	3.585580063E1	5.275965752E1
3.713098534E0	2.239920044E1	3.124419975E1	3.468460083E1	5.177784983E1
3.723098046E0	2.402179909E1	3.191519928E1	3.494079971E1	5.307057811E1
3.733098290E0	2.006900024E1	3.014620018E1	3.456259918E1	5.006127663E1
3.743098046E0	2.354599953E1	3.190299988E1	3.525799942E1	5.305979663E1
3.753098534E0	2.436339951E1	3.173219872E1	3.702700043E1	5.451152567E1
3.763098534E0	2.427799988E1	3.164679909E1	3.561180115E1	5.347094119E1
3.773098290E0	2.291160011E1	3.145159912E1	3.563619995E1	5.276441276E1
3.783098534E0	2.431459999E1	3.226900101E1	3.720999908E1	5.492788209E1
3.793098290E0	2.385099983E1	3.176879883E1	3.612419891E1	5.369436208E1
3.803097802E0	2.438780022E1	3.165899849E1	3.823479843E1	5.530783666E1
3.813098046E0	2.363139915E1	3.209819794E1	3.762479782E1	5.481206754E1
3.823085595E0	2.415600014E1	3.153699875E1	3.572159958E1	5.342403307E1
3.833085351E0	2.404619980E1	3.129299927E1	3.714899826E1	5.419888928E1
3.843098290E0	2.449759865E1	3.223239899E1	3.618519974E1	5.429943429E1
3.853087304E0	2.226499939E1	3.187859917E1	3.397700119E1	5.163731105E1
3.863098290E0	2.389979935E1	3.167119980E1	3.605099869E1	5.360913926E1
3.873098290E0	2.438780022E1	3.186639977E1	3.645359802E1	5.421343968E1
