"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.253031757E0,1.167539978E1,-2.998760033E1,-3.004859924E1,4.402828011E1
3.263032001E0,1.127279949E1,-3.032919884E1,-3.092700005E1,4.475953130E1
3.273032245E0,1.119960022E1,-3.010960007E1,-3.056099892E1,4.433952769E1
3.283031513E0,1.100440025E1,-3.019499969E1,-3.070739937E1,4.444973799E1
3.293018817E0,1.159000015E1,-2.995100021E1,-3.039019966E1,4.421487027E1
3.303032001E0,8.564399719E0,-3.093919945E1,-3.234220123E1,4.556973761E1
3.313032245E0,1.224879932E1,-2.913360023E1,-2.921899986E1,4.304125580E1
3.323019305E0,1.128499985E1,-3.018280029E1,-3.161019897E1,4.513931030E1
3.333023212E0,1.298079967E1,-2.957279968E1,-2.937759972E1,4.365884797E1
3.343031757E0,1.138259983E1,-3.028039932E1,-3.058539963E1,4.451890421E1
3.353031757E0,9.711199760E0,-3.078059959E1,-3.143939972E1,4.505761386E1
3.363031757E0,1.093120003E1,-3.034140015E1,-3.123199844E1,4.489464805E1
3.373032245E0,1.177299976E1,-2.993879890E1,-2.980459976E1,4.385486712E1
3.383032001E0,1.212679958E1,-3.003639984E1,-3.035359955E1,4.439127830E1
3.393032245E0,1.272459984E1,-2.904819870E1,-2.998760033E1,4.364595585E1
3.403032001E0,1.349319935E1,-2.934099960E1,-3.048779869E1,4.441245946E1
3.413031757E0,1.130939960E1,-3.081719971E1,-2.984119987E1,4.436326777E1
3.423030292E0,1.150459957E1,-2.929220009E1,-3.218359756E1,4.501302866E1
3.433031757E0,8.637599945E0,-3.086599922E1,-3.136619949E1,4.484591967E1
3.443032001E0,9.869799614E0,-3.035359955E1,-3.128079987E1,4.469051790E1
3.453031513E0,1.211460018E1,-2.986559868E1,-3.007299995E1,4.408064029E1
3.463031268E0,1.038220024E1,-3.082939911E1,-3.050000000E1,4.459250981E1
3.473032245E0,1.015040016E1,-3.073180008E1,-3.101239967E1,4.482458135E1
3.483032001E0,1.194379997E1,-2.993879890E1,-2.976799965E1,4.387618763E1
3.493031757E0,1.094339943E1,-3.015839958E1,-3.040239906E1,4.419946748E1
3.503031757E0,1.045539951E1,-3.035359955E1,-3.080500031E1,4.449274579E1
3.513019305E0,8.308199883E0,-3.091479874E1,-3.295219803E1,4.594124858E1
3.523032977E0,1.174860001E1,-2.969479942E1,-3.063419914E1,4.425228663E1
3.533031513E0,1.246840000E1,-2.959719849E1,-2.982899857E1,4.383177286E1
3.543018817E0,1.196819973E1,-2.973139954E1,-3.089039993E1,4.451304001E1
3.553031757E0,1.006499958E1,-3.034140015E1,-3.080500031E1,4.439428818E1
3.563032001E0,1.043099976E1,-3.050000000E1,-3.035359955E1,4.427636798E1
3.573032001E0,1.060179996E1,-3.010960007E1,-3.125639915E1,4.467604131E1
3.583019061E0,1.083360004E1,-2.995100021E1,-3.112220001E1,4.453111987E1
3.593031757E0,9.442799568E0,-3.008519936E1,-3.209819794E1,4.499533303E1
3.603031757E0,1.017479992E1,-3.047559929E1,-3.063419914E1,4.439304971E1
3.613032245E0,1.129720020E1,-3.007299995E1,-3.043899918E1,4.425544859E1
3.623019305E0,1.057740021E1,-3.050000000E1,-3.074399948E1,4.457942237E1
3.633031757E0,1.074819946E1,-3.024379921E1,-3.064639854E1,4.437806807E1
3.643031513E0,9.576999664E0,-3.078059959E1,-3.092700005E1,4.467262658E1
3.653019061E0,1.067500019E1,-3.020719910E1,-3.078059959E1,4.442832225E1
3.663031757E0,1.069939995E1,-3.031699944E1,-3.107339859E1,4.471189678E1
3.673031513E0,1.115079975E1,-3.025599861E1,-3.054879951E1,4.441840766E1
3.683032001E0,1.090679932E1,-3.004859924E1,-3.032919884E1,4.406514371E1
3.693032001E0,1.054080009E1,-3.013399887E1,-3.051219940E1,4.416062349E1
3.703032001E0,1.005280018E1,-3.065859985E1,-3.019499969E1,4.418989186E1
3.713032245E0,1.033339977E1,-3.060980034E1,-2.980459976E1,4.395512706E1
3.723019061E0,9.064599991E0,-3.056099892E1,-3.143939972E1,4.477250811E1
3.733031268E0,1.115079975E1,-3.025599861E1,-3.043899918E1,4.434296402E1
3.743031513E0,1.206579971E1,-2.975580025E1,-3.031699944E1,4.416006823E1
3.753031513E0,1.227320004E1,-2.979240036E1,-3.091479874E1,4.465359268E1
3.763031513E0,1.101659966E1,-3.001199913E1,-3.009739876E1,4.390830185E1
3.773032001E0,1.047980022E1,-3.053660011E1,-3.064639854E1,4.451417643E1
3.783031757E0,1.035779953E1,-3.014620018E1,-3.109779930E1,4.453257816E1
3.793031757E0,1.021140003E1,-3.032919884E1,-3.097579956E1,4.453799671E1
3.803032001E0,8.539999962E0,-3.090259933E1,-3.137839890E1,4.486096479E1
3.813019061E0,1.056519985E1,-3.018280029E1,-3.157359886E1,4.493903678E1
3.823034198E0,9.894199371E0,-3.059759903E1,-3.068299866E1,4.444721200E1
3.833032245E0,1.011380005E1,-3.069519997E1,-3.039019966E1,4.436269252E1
3.843031757E0,1.076039982E1,-3.048779869E1,-3.026819992E1,4.428832803E1
3.853031757E0,1.010159969E1,-3.075619888E1,-3.015839958E1,4.424381484E1
3.863031757E0,1.006499958E1,-3.069519997E1,-3.136619949E1,4.502597015E1
3.873032245E0,9.479399681E0,-3.075619888E1,-3.139060020E1,4.495745288E1
3.883032001E0,8.698599815E0,-3.032919884E1,-3.254959869E1,4.533213337E1
3.893032001E0,1.039439964E1,-3.039019966E1,-3.006079865E1,4.399158322E1
3.903032001E0,1.057740021E1,-3.050000000E1,-3.052439880E1,4.442826035E1
3.913035419E0,1.102880001E1,-3.019499969E1,-3.015839958E1,4.407835638E1
3.923031757E0,1.061399937E1,-3.009739876E1,-3.103679848E1,4.451733656E1
3.933018817E0,1.016259956E1,-3.065859985E1,-3.146379852E1,4.509100567E1
3.943023700E0,1.159000015E1,-2.995100021E1,-3.039019966E1,4.421487027E1
3.953031757E0,1.184619999E1,-2.965819931E1,-3.050000000E1,4.416096965E1
3.963032001E0,1.126060009E1,-2.990219879E1,-3.081719971E1,4.439191824E1
3.973019061E0,1.176079941E1,-2.987779999E1,-3.069519997E1,4.442065551E1
3.983032245E0,9.552599907E0,-3.053660011E1,-3.153699875E1,4.492569868E1
3.993032001E0,1.087020016E1,-2.993879890E1,-3.014620018E1,4.385528835E1
4.003031757E0,9.906399727E0,-3.034140015E1,-3.051219940E1,4.415576554E1
4.013019305E0,8.381400108E0,-3.115880013E1,-3.114659882E1,4.484673133E1
4.023031513E0,9.760000229E0,-3.014620018E1,-3.189079857E1,4.495635687E1
4.033031757E0,9.930799484E0,-3.013399887E1,-3.185419846E1,4.495963329E1
4.043031757E0,1.096780014E1,-3.034140015E1,-3.046339989E1,4.437242314E1
4.053031757E0,1.240740013E1,-2.935319901E1,-3.118319893E1,4.458638543E1
4.063031513E0,1.108979988E1,-3.008519936E1,-3.135400009E1,4.484613923E1
4.073031757E0,9.760000229E0,-3.046339989E1,-3.117099953E1,4.466438792E1
4.083019550E0,6.551399708E0,-3.125639915E1,-4.132139969E1,5.222395426E1
4.093032245E0,1.011380005E1,-3.025599861E1,-3.026819992E1,4.397588350E1
4.103031757E0,5.233799934E0,-3.241539764E1,-3.598999786E1,4.871786749E1
4.113036639E0,1.002839947E1,-3.041459846E1,-3.101239967E1,4.458010239E1
4.123031513E0,9.760000229E0,-3.052439880E1,-3.051219940E1,4.424919027E1
4.133031513E0,1.022359943E1,-3.032919884E1,-3.075619888E1,4.438835497E1
4.143031268E0,9.894199371E0,-3.076840019E1,-3.096360016E1,4.475862114E1
4.153018817E0,1.019919968E1,-3.040239906E1,-3.064639854E1,4.435686290E1
4.163031513E0,9.528200150E0,-3.036579895E1,-3.157359886E1,4.483035232E1
4.173031757E0,1.028460026E1,-3.010960007E1,-3.101239967E1,4.443118221E1
4.183031513E0,8.845000267E0,-3.046339989E1,-3.173219872E1,4.486853238E1
4.193031757E0,1.028460026E1,-3.036579895E1,-3.084159851E1,4.448661537E1
4.203032245E0,9.625800133E0,-3.064639854E1,-3.095139885E1,4.460769959E1
4.213031757E0,1.033339977E1,-3.029259872E1,-3.052439880E1,4.422849320E1
4.223031268E0,1.056519985E1,-2.970699883E1,-2.984119987E1,4.341228440E1
4.233031757E0,1.047980022E1,-3.021939850E1,-3.136619949E1,4.479817774E1
4.243031268E0,1.023579979E1,-3.008519936E1,-3.070739937E1,4.419089492E1
4.253031757E0,1.084579945E1,-2.947519875E1,-2.907259941E1,4.279760207E1
4.263031513E0,9.101200104E0,-3.041459846E1,-3.178100014E1,4.492117110E1
4.273031757E0,9.833199501E0,-3.030480003E1,-3.053660011E1,4.413113033E1
4.283031757E0,1.040660000E1,-3.031699944E1,-3.050000000E1,4.424553964E1
4.293031757E0,9.942999840E0,-3.051219940E1,-3.003639984E1,4.395500965E1
4.303019550E0,1.111419964E1,-2.971920013E1,-3.024379921E1,4.383427518E1
4.313020038E0,9.845399857E0,-3.056099892E1,-3.015839958E1,4.405037592E1
4.323031513E0,9.942999840E0,-3.019499969E1,-3.097579956E1,4.438582444E1
4.333032001E0,9.271999359E0,-3.047559929E1,-3.118319893E1,4.457716926E1
4.343031513E0,1.083360004E1,-2.976799965E1,-3.051219940E1,4.398289446E1
4.353031757E0,1.082139969E1,-3.008519936E1,-3.023159981E1,4.400194926E1
4.363032001E0,1.050419998E1,-3.039019966E1,-3.132959938E1,4.489372172E1
4.373019305E0,1.176079941E1,-2.987779999E1,-3.069519997E1,4.442065551E1
4.383031757E0,1.217560005E1,-2.940199852E1,-3.058539963E1,4.413829883E1
4.393031757E0,1.023579979E1,-3.043899918E1,-3.148819923E1,4.497567075E1
4.403019305E0,1.176079941E1,-2.995100021E1,-3.024379921E1,4.415955397E1
4.413018817E0,1.117519951E1,-2.993879890E1,-3.082939911E1,4.440347524E1
4.423031757E0,1.018700027E1,-3.040239906E1,-3.097579956E1,4.458229471E1
4.433032001E0,9.942999840E0,-3.069519997E1,-3.064639854E1,4.450011562E1
4.443019061E0,1.088239956E1,-2.975580025E1,-2.942639923E1,4.324057400E1
4.453019305E0,1.039439964E1,-2.970699883E1,-2.998760033E1,4.347189318E1
4.463031757E0,1.023579979E1,-3.032919884E1,-3.043899918E1,4.417198853E1
4.473032001E0,7.905600071E0,-3.110999870E1,-3.150039864E1,4.497338820E1
4.483031757E0,9.967399597E0,-3.062199974E1,-3.054879951E1,4.438789333E1
4.493032001E0,1.036999989E1,-3.046339989E1,-3.004859924E1,4.402810406E1
4.503029804E0,1.044320011E1,-3.018280029E1,-3.063419914E1,4.425512421E1
4.513019794E0,1.035779953E1,-3.021939850E1,-3.042679977E1,4.411673380E1
4.523031757E0,1.034560013E1,-3.046339989E1,-3.048779869E1,4.432331264E1
4.533032001E0,1.026019955E1,-3.051219940E1,-3.039019966E1,4.426996999E1
4.543032001E0,1.035779953E1,-2.990219879E1,-3.114659882E1,4.440198331E1
4.553031757E0,1.043099976E1,-3.025599861E1,-3.051219940E1,4.421793211E1
4.563031513E0,9.357399940E0,-3.043899918E1,-3.139060020E1,4.471535962E1
4.573032001E0,1.000399971E1,-3.023159981E1,-3.095139885E1,4.440741749E1
4.583018817E0,1.033339977E1,-3.090259933E1,-3.103679848E1,4.500036285E1
4.593032001E0,9.528200150E0,-3.042679977E1,-3.102459908E1,4.448710476E1
4.603031757E0,9.174399376E0,-3.076840019E1,-3.103679848E1,4.465587211E1
4.613031513E0,9.552599907E0,-3.042679977E1,-3.058539963E1,4.418720380E1
4.623032001E0,9.906399727E0,-3.020719910E1,-3.162240028E1,4.483957886E1
4.633032001E0,1.024800014E1,-3.019499969E1,-3.132959938E1,4.470238596E1
4.643032001E0,9.052399635E0,-3.017059898E1,-3.303759766E1,4.564749545E1
4.653032001E0,9.113399506E0,-3.065859985E1,-3.129299927E1,4.474657080E1
4.663032001E0,1.015040016E1,-3.054879951E1,-3.084159851E1,4.458098220E1
4.673032245E0,1.029679966E1,-3.042679977E1,-3.018280029E1,4.407738265E1
4.683032001E0,8.845000267E0,-3.120759964E1,-3.134179878E1,4.510495157E1
4.693032245E0,1.085799980E1,-3.062199974E1,-3.042679977E1,4.451284278E1
4.703031513E0,1.093120003E1,-3.015839958E1,-3.084159851E1,4.449971234E1
4.713031513E0,9.271999359E0,-3.065859985E1,-3.135400009E1,4.482179201E1
4.723032001E0,1.152899933E1,-2.985339928E1,-3.064639854E1,4.430964926E1
4.733032001E0,9.381799698E0,-3.068299866E1,-3.068299866E1,4.439494317E1
4.743032245E0,9.491600037E0,-3.089039993E1,-3.017059898E1,4.421054537E1
4.753032001E0,1.001620007E1,-3.041459846E1,-3.123199844E1,4.473041236E1
4.763019061E0,8.222800255E0,-3.102459908E1,-3.208599854E1,4.538338345E1
4.773032245E0,9.040200233E0,-3.087819862E1,-3.136619949E1,4.493358255E1
4.783023212E0,1.015040016E1,-3.054879951E1,-3.073180008E1,4.450509309E1
4.793032245E0,9.515999794E0,-3.057320023E1,-3.034140015E1,4.411207756E1
4.803019061E0,9.479399681E0,-3.064639854E1,-3.045119858E1,4.423049013E1
4.813031513E0,1.066279984E1,-3.028039932E1,-3.056099892E1,4.432349871E1
4.823031757E0,9.369600296E0,-3.086599922E1,-3.118319893E1,4.486525619E1
4.833019305E0,9.015799522E0,-3.070739937E1,-3.130519867E1,4.476878914E1
4.843031757E0,9.381799698E0,-3.068299866E1,-3.046339989E1,4.424345494E1
4.853032245E0,9.284199715E0,-2.984119987E1,-3.218359756E1,4.486064563E1
4.863032001E0,9.698999405E0,-3.067079926E1,-3.081719971E1,4.454737157E1
4.873032245E0,1.000399971E1,-3.054879951E1,-3.023159981E1,4.412775531E1
4.883032245E0,1.006499958E1,-3.034140015E1,-3.058539963E1,4.424219083E1
4.893018817E0,1.013819981E1,-3.054879951E1,-3.095139885E1,4.465424210E1
4.903031513E0,9.772199631E0,-3.078059959E1,-3.023159981E1,4.423675874E1
4.913032245E0,9.784399986E0,-3.020719910E1,-3.068299866E1,4.415490649E1
4.923032001E0,1.051639938E1,-2.996319962E1,-3.065859985E1,4.413997884E1
4.933032245E0,9.991799355E0,-2.987779999E1,-3.048779869E1,4.384090391E1
4.943032001E0,1.013819981E1,-3.062199974E1,-3.050000000E1,4.439301706E1
4.953032001E0,1.043099976E1,-3.050000000E1,-3.013399887E1,4.412611068E1
4.963032001E0,1.069939995E1,-2.984119987E1,-2.934099960E1,4.319570149E1
4.973031757E0,8.418000221E0,-3.119540024E1,-3.189079857E1,4.539866471E1
4.983020038E0,9.723400116E0,-3.103679848E1,-3.106119919E1,4.497360853E1
4.993019061E0,1.049199963E1,-2.978019905E1,-3.092700005E1,4.419752983E1
5.003031757E0,1.183399963E1,-2.973139954E1,-3.017059898E1,4.398027636E1
5.013032245E0,1.173639965E1,-2.995100021E1,-3.057320023E1,4.437934275E1
5.023031757E0,1.179739952E1,-2.943859863E1,-2.970699883E1,4.345475238E1
5.033031513E0,1.117519951E1,-2.993879890E1,-3.060980034E1,4.425128971E1
5.043031513E0,1.168760014E1,-2.967039871E1,-3.043899918E1,4.408475051E1
5.053019305E0,8.832799911E0,-3.096360016E1,-3.162240028E1,4.513024583E1
5.063031757E0,1.002839947E1,-2.991440010E1,-3.134179878E1,4.447188415E1
5.073031757E0,1.001620007E1,-3.054879951E1,-3.001199913E1,4.398037639E1
5.083032001E0,1.022359943E1,-3.032919884E1,-3.075619888E1,4.438835497E1
5.093031268E0,1.023579979E1,-3.075619888E1,-3.065859985E1,4.461687026E1
5.103031513E0,9.821000099E0,-3.063419914E1,-3.014620018E1,4.408740847E1
5.113031513E0,1.077260017E1,-2.998760033E1,-3.026819992E1,4.394848136E1
5.123019305E0,1.035779953E1,-3.003639984E1,-3.014620018E1,4.379797612E1
5.133031757E0,9.857600212E0,-3.024379921E1,-3.076840019E1,4.425555471E1
5.143032001E0,9.027999878E0,-3.013399887E1,-3.197620010E1,4.485576934E1
5.153032001E0,9.723400116E0,-3.059759903E1,-3.071959877E1,4.443479858E1
5.163032001E0,1.061399937E1,-3.012179947E1,-2.897500038E1,4.312227305E1
5.173032001E0,1.176079941E1,-2.951179886E1,-3.002419853E1,4.371172808E1
5.183032245E0,1.060179996E1,-3.024379921E1,-3.025599861E1,4.407392659E1
5.193019305E0,9.894199371E0,-3.065859985E1,-3.012179947E1,4.410405570E1
5.203032001E0,9.711199760E0,-3.035359955E1,-3.120759964E1,4.460451414E1
5.213032001E0,9.674599648E0,-3.018280029E1,-3.158580017E1,4.474664327E1
5.223031513E0,1.029679966E1,-2.979240036E1,-3.162240028E1,4.464960697E1
5.233032245E0,1.097999954E1,-2.995100021E1,-3.152479935E1,4.484903318E1
5.243032001E0,1.160219955E1,-2.963379860E1,-3.068299866E1,4.420655450E1
5.253031757E0,1.243179989E1,-2.959719849E1,-3.058539963E1,4.433971670E1
5.263019061E0,9.430600166E0,-3.071959877E1,-3.108559990E1,4.470955702E1
5.273032245E0,9.430600166E0,-3.071959877E1,-3.108559990E1,4.470955702E1
5.283032001E0,1.072379971E1,-2.981679916E1,-3.096360016E1,4.430333991E1
5.293018817E0,9.857600212E0,-3.048779869E1,-3.050000000E1,4.423718064E1
5.303032245E0,9.076799393E0,-3.024379921E1,-3.182979965E1,4.483538584E1
5.313031268E0,9.479399681E0,-3.057320023E1,-3.100020027E1,4.455998213E1
5.323031757E0,1.178520012E1,-2.987779999E1,-3.014620018E1,4.404959999E1
5.333031757E0,1.207800007E1,-2.925559998E1,-3.042679977E1,4.390396748E1
5.343032001E0,1.082139969E1,-3.020719910E1,-3.118319893E1,4.474337341E1
5.353032245E0,1.124839973E1,-3.021939850E1,-3.042679977E1,4.433428342E1
5.363031757E0,1.223659992E1,-2.942639923E1,-3.078059959E1,4.430680152E1
5.373032001E0,9.979599953E0,-3.037800026E1,-3.059759903E1,4.425639368E1
5.383032489E0,9.333000183E0,-3.058539963E1,-3.071959877E1,4.434259026E1
5.393031757E0,1.039439964E1,-3.007299995E1,-3.078059959E1,4.427046625E1
5.403032001E0,1.089459991E1,-3.036579895E1,-2.982899857E1,4.393794725E1
5.413032245E0,1.006499958E1,-3.034140015E1,-3.058539963E1,4.424219083E1
5.423031513E0,1.032119942E1,-2.979240036E1,-3.118319893E1,4.434530609E1
5.433031757E0,8.442399979E0,-3.062199974E1,-3.232999802E1,4.532339084E1
5.443020282E0,1.043099976E1,-2.993879890E1,-3.123199844E1,4.450365336E1
5.453032245E0,1.061399937E1,-2.998760033E1,-3.019499969E1,4.385944781E1
5.463031757E0,1.030900002E1,-2.992659950E1,-3.007299995E1,4.366076231E1
5.473032001E0,9.979599953E0,-3.062199974E1,-3.021939850E1,4.416459361E1
5.483019305E0,1.056519985E1,-3.006079865E1,-3.062199974E1,4.419255516E1
5.493019061E0,1.023579979E1,-3.008519936E1,-3.070739937E1,4.419089492E1
5.503031757E0,1.012599945E1,-2.987779999E1,-3.131739998E1,4.445220285E1
5.513031513E0,7.868999958E0,-3.086599922E1,-3.231779861E1,4.537698949E1
5.523032001E0,9.491600037E0,-3.007299995E1,-3.100020027E1,4.422090246E1
5.533031757E0,1.021140003E1,-3.014620018E1,-3.058539963E1,4.414218783E1
5.543031513E0,9.406199455E0,-3.029259872E1,-3.130519867E1,4.456605872E1
5.553019794E0,1.044320011E1,-2.999979973E1,-3.035359955E1,4.393619713E1
5.563031757E0,1.012599945E1,-3.036579895E1,-3.078059959E1,4.440791508E1
5.573032001E0,1.008939934E1,-3.032919884E1,-3.003639984E1,4.386161872E1
5.583029071E0,1.021140003E1,-2.990219879E1,-3.086599922E1,4.417153032E1
5.593031757E0,8.552199364E0,-3.064639854E1,-3.121979904E1,4.457597682E1
5.603032001E0,9.735599518E0,-3.035359955E1,-3.076840019E1,4.430369459E1
5.613031513E0,1.047980022E1,-3.003639984E1,-3.108559990E1,4.447837732E1
5.623020038E0,1.034560013E1,-2.996319962E1,-3.081719971E1,4.421000533E1
5.633031513E0,1.060179996E1,-2.998760033E1,-3.052439880E1,4.408393424E1
5.643032245E0,1.196819973E1,-2.929220009E1,-3.076840019E1,4.413575921E1
5.653031757E0,1.196819973E1,-2.954839897E1,-3.050000000E1,4.412024123E1
5.663031757E0,1.151679993E1,-2.985339928E1,-3.086599922E1,4.445865537E1
5.673032001E0,1.118739986E1,-2.936540031E1,-3.128079987E1,4.433929512E1
5.683025409E0,1.165100002E1,-2.974359894E1,-3.075619888E1,4.434378478E1
5.693019061E0,1.069939995E1,-3.013399887E1,-3.068299866E1,4.431683037E1
5.703031513E0,1.040660000E1,-2.988999939E1,-3.017059898E1,4.372612983E1
5.713031513E0,1.065059948E1,-2.985339928E1,-3.043899918E1,4.394534547E1
5.723031757E0,9.406199455E0,-3.036579895E1,-3.074399948E1,4.422388312E1
5.733032245E0,1.046759987E1,-2.985339928E1,-3.080500031E1,4.415590718E1
5.743031757E0,9.833199501E0,-3.013399887E1,-3.036579895E1,4.389568824E1
5.753031757E0,1.027239990E1,-3.025599861E1,-3.023159981E1,4.398746729E1
5.763032001E0,1.073600006E1,-3.006079865E1,-3.058539963E1,4.420837005E1
5.773032245E0,9.406199455E0,-3.079279900E1,-3.097579956E1,4.467855433E1
5.783030292E0,1.054080009E1,-2.996319962E1,-3.032919884E1,4.391767412E1
5.793031513E0,1.202919960E1,-2.914579964E1,-3.046339989E1,4.384287869E1
5.803032245E0,1.002839947E1,-2.984119987E1,-3.178100014E1,4.473363361E1
5.813031757E0,1.017479992E1,-3.023159981E1,-3.079279900E1,4.433590701E1
5.823031513E0,1.022359943E1,-3.014620018E1,-3.047559929E1,4.406900864E1
5.833031757E0,1.073600006E1,-2.980459976E1,-3.075619888E1,4.415336492E1
5.843019061E0,1.088239956E1,-2.956060028E1,-3.109779930E1,4.426430651E1
5.853031757E0,9.784399986E0,-3.026819992E1,-3.023159981E1,4.388448515E1
5.863032001E0,1.039439964E1,-2.964599991E1,-3.043899918E1,4.374313118E1
5.873019305E0,1.144359970E1,-2.946299934E1,-3.021939850E1,4.372912473E1
5.883031757E0,7.807999611E0,-3.064639854E1,-3.184199905E1,4.487849714E1
5.893031757E0,9.015799522E0,-3.052439880E1,-3.091479874E1,4.437057972E1
5.903031268E0,1.011380005E1,-2.993879890E1,-3.098799896E1,4.425919917E1
5.913020038E0,9.540399551E0,-3.042679977E1,-3.080500031E1,4.433686290E1
5.923031757E0,1.002839947E1,-3.004859924E1,-3.001199913E1,4.363722269E1
5.933031757E0,9.760000229E0,-3.059759903E1,-3.006079865E1,4.399002485E1
5.943031268E0,9.479399681E0,-3.039019966E1,-3.071959877E1,4.423931512E1
5.953031757E0,9.723400116E0,-2.978019905E1,-3.198839951E1,4.477345718E1
5.963031757E0,8.967000008E0,-3.009739876E1,-3.178100014E1,4.467988889E1
5.973019061E0,1.152899933E1,-2.917020035E1,-3.069519997E1,4.388637277E1
5.983019305E0,1.183399963E1,-2.912139893E1,-2.965819931E1,4.321698982E1
5.993019061E0,1.168760014E1,-2.973139954E1,-2.976799965E1,4.366566063E1
6.003031757E0,1.169979954E1,-2.965819931E1,-2.999979973E1,4.377764360E1
6.013031268E0,9.772199631E0,-3.039019966E1,-3.151259995E1,4.485648310E1
6.023031757E0,9.967399597E0,-3.006079865E1,-3.142720032E1,4.461692044E1
6.033031757E0,1.026019955E1,-3.001199913E1,-3.082939911E1,4.423170397E1
6.043031513E0,1.052859974E1,-2.988999939E1,-3.110999870E1,4.440828183E1
6.053019305E0,9.881999969E0,-2.978019905E1,-3.204940033E1,4.485173620E1
6.063031513E0,1.013819981E1,-2.962159920E1,-3.104899979E1,4.409379346E1
6.073028827E0,1.011380005E1,-3.043899918E1,-3.054879951E1,4.429504232E1
6.083031513E0,9.686800003E0,-3.042679977E1,-3.130519867E1,4.471733112E1
6.093032001E0,9.589200020E0,-3.003639984E1,-3.098799896E1,4.420853031E1
6.103031513E0,7.319999695E0,-3.134179878E1,-3.180539894E1,4.524902373E1
6.113031513E0,9.589200020E0,-3.053660011E1,-3.076840019E1,4.439742283E1
6.123019061E0,1.021140003E1,-2.990219879E1,-3.075619888E1,4.409487445E1
6.133031757E0,1.018700027E1,-2.990219879E1,-3.140279961E1,4.454270187E1
6.143031268E0,1.028460026E1,-2.986559868E1,-3.117099953E1,4.437745146E1
6.153031513E0,6.722199917E0,-3.131739998E1,-4.061380005E1,5.172473555E1
6.163031757E0,9.967399597E0,-3.012179947E1,-3.097579956E1,4.434153827E1
6.173031024E0,1.006499958E1,-3.008519936E1,-3.096360016E1,4.433021511E1
6.183031513E0,1.010159969E1,-3.001199913E1,-3.053660011E1,4.399143501E1
6.193031268E0,1.052859974E1,-2.970699883E1,-3.060980034E1,4.393537377E1
6.203019061E0,9.918600082E0,-2.991440010E1,-3.007299995E1,4.356185587E1
6.213031513E0,1.006499958E1,-3.026819992E1,-3.135400009E1,4.472741290E1
6.223031513E0,8.918199539E0,-3.037800026E1,-3.075619888E1,4.413956221E1
6.233031757E0,9.467200279E0,-3.040239906E1,-3.104899979E1,4.447442116E1
6.243031268E0,1.019919968E1,-2.990219879E1,-3.118319893E1,4.439095698E1
6.253031757E0,9.991799355E0,-2.980459976E1,-3.115880013E1,4.426082971E1
6.263031757E0,8.308199883E0,-3.030480003E1,-3.243980026E1,4.516356642E1
6.273031757E0,9.930799484E0,-3.020719910E1,-3.119540024E1,4.454490601E1
6.283031757E0,1.078479958E1,-2.952400017E1,-3.187859917E1,4.476855562E1
6.293018573E0,1.040660000E1,-3.012179947E1,-3.206159973E1,4.520582157E1
6.303036395E0,9.137800217E0,-3.045119858E1,-3.252519989E1,4.548256276E1
6.313031757E0,1.035779953E1,-3.026819992E1,-3.203720093E1,4.527505031E1
6.323032001E0,1.138259983E1,-2.940199852E1,-3.208599854E1,4.498391266E1
6.333031757E0,1.038220024E1,-2.988999939E1,-3.070739937E1,4.409247692E1
6.343019061E0,9.564800262E0,-3.035359955E1,-3.081719971E1,4.430040866E1
6.353032245E0,8.845000267E0,-3.035359955E1,-3.067079926E1,4.404852963E1
6.363032001E0,9.772199631E0,-3.052439880E1,-3.029259872E1,4.410075221E1
6.373031513E0,1.013819981E1,-2.951179886E1,-2.998760033E1,4.327800296E1
6.383031757E0,9.955200195E0,-2.995100021E1,-3.080500031E1,4.410347456E1
6.393032245E0,7.344399929E0,-3.134179878E1,-3.125639915E1,4.486882046E1
6.403032001E0,1.011380005E1,-3.032919884E1,-2.970699883E1,4.364235366E1
6.413019550E0,9.747799873E0,-3.034140015E1,-3.034140015E1,4.400250820E1
6.423032245E0,1.167539978E1,-2.906040001E1,-3.014620018E1,4.346970432E1
6.433031757E0,1.051639938E1,-2.996319962E1,-3.065859985E1,4.413997884E1
6.443031757E0,1.007719994E1,-3.026819992E1,-3.102459908E1,4.449988351E1
6.453032001E0,1.032119942E1,-2.992659950E1,-2.985339928E1,4.351268739E1
6.463031757E0,9.515999794E0,-3.050000000E1,-3.090259933E1,4.444968951E1
6.473031757E0,8.759599686E0,-3.025599861E1,-3.168339920E1,4.467654668E1
6.483023944E0,1.028460026E1,-2.962159920E1,-3.156139946E1,4.448970754E1
6.493018817E0,1.173639965E1,-2.952400017E1,-3.034140015E1,4.393188165E1
6.503031513E0,1.206579971E1,-2.932880020E1,-2.998760033E1,4.364651438E1
6.513032001E0,1.241959953E1,-2.942639923E1,-3.030480003E1,4.402885792E1
6.523032001E0,1.195599937E1,-2.936540031E1,-3.021939850E1,4.380051030E1
6.533032245E0,1.423740005E1,-2.816979980E1,-3.045119858E1,4.385791464E1
6.543031757E0,1.104099941E1,-2.962159920E1,-3.071959877E1,4.407988834E1
6.553019305E0,1.046759987E1,-2.953619957E1,-3.174440002E1,4.460565732E1
